Year,Latitude,Longitude,Observation Date,State
2010,35.8783,-78.6628,8/27/10 20:00,NC
2010,35.8783,-78.6628,8/27/10 20:00,NC
2011,35.8783,-78.6628,8/26/11 19:30,NC
2010,35.8291,-78.662,8/25/10 20:30,NC
2011,35.8291,-78.662,8/23/11 20:15,NC
2011,35.8291,-78.662,8/23/11 20:15,NC
2011,35.8291,-78.662,8/23/11 20:15,NC
2011,35.9149,-78.6383,8/26/11 20:45,NC
2010,35.8016,-78.6494,8/23/10 20:30,NC
2010,35.8016,-78.6494,8/23/10 20:30,NC
2010,35.8016,-78.6494,8/23/10 20:30,NC
2010,35.8146,-78.6449,8/29/10 20:00,NC
2010,35.8146,-78.6449,8/29/10 20:00,NC
2011,35.8146,-78.6449,8/28/11 20:15,NC
2010,35.9799,-78.5097,8/26/10 20:30,NC
2011,35.9799,-78.5097,8/29/11 21:00,NC
2010,35.9156,-78.6358,8/26/10 20:30,NC
2010,35.9156,-78.6358,8/26/10 20:30,NC
2011,35.9156,-78.6358,8/22/11 19:45,NC
2010,35.9603,-78.7076,8/26/10 20:00,NC
2011,35.9603,-78.7076,8/29/11 20:00,NC
2010,35.8201,-78.6535,8/28/10 20:15,NC
2011,35.8201,-78.6535,8/29/11 20:15,NC
2010,35.8002,-78.652,8/30/10 20:15,NC
2011,35.8002,-78.652,8/26/11 20:00,NC
2010,35.8484,-78.6679,8/23/10 20:15,NC
2011,35.8484,-78.6679,8/25/11 20:45,NC
2010,35.8805,-78.5074,8/27/10 20:30,NC
2010,35.8805,-78.5074,8/27/10 20:30,NC
2010,35.8805,-78.5074,8/31/10 20:30,NC
2011,35.8805,-78.5074,8/28/11 21:15,NC
2010,35.8295,-78.6414,8/30/10 20:00,NC
2011,35.8295,-78.6414,8/28/11 20:15,NC
2010,35.8324,-78.6632,8/25/10 8:30,NC
2010,35.8324,-78.6632,8/25/10 8:30,NC
2010,35.8324,-78.6632,8/25/10 8:30,NC
2011,35.8324,-78.6632,8/29/11 20:15,NC
2010,35.7508,-78.4596,8/28/10 20:30,NC
2011,35.7508,-78.4596,8/28/11 20:15,NC
2010,35.9484,-78.6814,8/26/10 20:30,NC
2010,35.8895,-78.7038,8/27/10 20:15,NC
2011,35.8895,-78.7038,8/25/11 20:15,NC
2011,35.8895,-78.7038,8/25/11 20:15,NC
2011,35.8895,-78.7038,8/25/11 20:15,NC
2010,35.9182,-78.6197,8/25/10 20:15,NC
2011,35.9182,-78.6197,8/22/11 20:30,NC
2010,35.9606,-78.7087,8/28/10 20:15,NC
2011,35.9606,-78.7087,8/22/11 20:30,NC
2010,35.806,-78.6849,8/30/10 19:30,NC
2010,35.9092,-78.6205,8/31/10 20:00,NC
2011,35.9092,-78.6205,8/23/11 20:30,NC
2011,35.9092,-78.6205,8/23/11 20:30,NC
2011,35.9092,-78.6205,8/23/11 20:30,NC
2010,35.8919,-78.5941,8/24/10 20:30,NC
2011,35.8919,-78.5941,8/22/11 20:30,NC
2010,35.8229,-78.6306,8/29/10 20:15,NC
2011,35.8229,-78.6306,8/24/11 20:15,NC
2010,35.9405,-78.6931,8/27/10 20:30,NC
2011,35.9405,-78.6931,8/27/11 20:15,NC
2010,35.8038,-78.6469,8/31/10 21:00,NC
2010,35.8787,-78.6304,8/24/10 20:30,NC
2011,35.8787,-78.6304,8/25/11 20:30,NC
2010,35.7825,-78.8334,8/23/10 23:00,NC
2011,35.7825,-78.8334,8/23/11 20:45,NC
2010,35.905,-78.6384,8/29/10 20:30,NC
2011,35.905,-78.6384,8/22/11 20:45,NC
2010,35.9079,-78.6888,8/22/10 19:30,NC
2011,35.9079,-78.6888,8/22/11 20:15,NC
2010,35.9541,-78.5704,8/23/10 20:15,NC
2010,35.9541,-78.5704,8/23/10 20:15,NC
2010,35.9602,-78.712,8/28/10 20:45,NC
2010,36.0189,-78.6494,8/28/10 20:15,NC
2010,36.0189,-78.6494,8/28/10 20:15,NC
2010,35.8927,-78.6068,8/30/10 20:00,NC
2010,35.8927,-78.6068,8/30/10 20:00,NC
2011,35.9181,-78.7961,8/29/11 20:45,NC
2010,35.9419,-78.6489,8/27/10 20:00,NC
2011,35.9419,-78.6489,8/22/11 20:30,NC
2010,35.792,-78.8389,8/30/10 20:30,NC
2010,35.9042,-78.6513,8/31/10 19:30,NC
2011,35.9042,-78.6513,8/29/11 19:30,NC
2010,35.9426,-78.6651,8/23/10 20:15,NC
2011,35.9426,-78.6651,8/22/11 20:00,NC
2010,35.8201,-78.6469,8/29/10 19:15,NC
2010,35.9489,-78.6192,8/24/10 20:15,NC
2011,35.9489,-78.6192,8/22/11 20:15,NC
2011,35.7826,-78.8434,8/25/11 20:15,NC
2011,35.9276,-78.6948,8/27/11 20:15,NC
2011,35.9576,-78.6842,8/25/11 20:00,NC
2010,35.982,-78.6242,8/24/10 21:15,NC
2010,35.8138,-78.644,8/25/10 20:30,NC
2010,35.8789,-78.6183,8/30/10 20:15,NC
2011,35.8789,-78.6183,8/24/11 20:15,NC
2011,35.8789,-78.6183,8/24/11 20:15,NC
2011,35.8789,-78.6183,8/24/11 20:15,NC
2011,35.8811,-78.6169,8/25/11 21:00,NC
2010,35.8076,-78.6534,8/19/10 19:30,NC
2010,35.8256,-78.7868,8/31/10 20:00,NC
2010,35.8256,-78.7868,8/31/10 20:00,NC
2011,35.8256,-78.7868,8/8/11 20:30,NC
2011,35.9576,-78.6842,8/24/11 20:30,NC
2011,35.983,-78.6724,8/26/11 20:15,NC
2011,35.9045,-78.6667,8/27/11 20:30,NC
2011,35.9171,-78.6124,8/28/11 19:30,NC
2011,35.9171,-78.6124,8/28/11 19:30,NC
2011,35.9171,-78.6124,8/28/11 19:30,NC
2011,35.9308,-78.6815,8/25/11 21:00,NC
2010,35.9169,-78.6164,8/23/10 20:15,NC
2010,35.9169,-78.6164,8/23/10 20:15,NC
2010,35.9169,-78.6164,8/23/10 20:15,NC
2011,35.9169,-78.6164,8/28/11 20:00,NC
2010,35.9576,-78.6842,8/27/10 20:30,NC
2010,35.9576,-78.6842,8/27/10 20:30,NC
2011,35.9576,-78.6842,8/25/11 20:30,NC
2011,35.9576,-78.6842,8/25/11 20:30,NC
2011,35.9576,-78.6842,8/25/11 20:30,NC
2010,35.9942,-78.5583,8/25/10 20:30,NC
2011,35.9942,-78.5583,8/25/11 19:15,NC
2010,35.889,-78.5742,8/30/10 20:30,NC
2010,35.8125,-78.6489,8/24/10 21:15,NC
2011,35.8125,-78.6489,8/22/11 20:00,NC
2011,35.8125,-78.6489,8/22/11 20:00,NC
2010,35.8448,-78.6691,8/23/10 20:30,NC
2010,35.8448,-78.6691,8/23/10 20:30,NC
2010,36.0197,-78.5552,8/30/10 20:15,NC
2010,36.0197,-78.5552,8/30/10 20:15,NC
2011,36.0197,-78.5552,8/23/11 21:00,NC
2010,35.8653,-78.617,8/30/10 20:45,NC
2011,35.8653,-78.617,8/26/11 20:30,NC
2010,35.7918,-78.7812,8/29/10 20:15,NC
2010,35.7918,-78.7812,8/29/10 20:15,NC
2011,35.814,-78.6652,8/28/11 20:15,NC
2010,35.8032,-78.6479,8/25/10 20:45,NC
2010,36.1267,-79.2695,8/28/10 20:15,NC
2010,36.1267,-79.2695,8/28/10 20:15,NC
2015,38.0076,-84.567,6/12/15 21:30,KY
2015,38.0076,-84.567,6/12/15 21:30,KY
2010,42.2825,-71.6003,7/5/10 22:00,MA
2010,38.0791,-78.4849,9/5/10 20:45,VA
2010,38.0791,-78.4849,9/13/10 20:15,VA
2011,38.0791,-78.4849,4/20/11 20:30,VA
2011,38.0791,-78.4849,5/3/11 20:30,VA
2011,38.0791,-78.4849,5/17/11 21:00,VA
2011,38.0791,-78.4849,5/30/11 21:00,VA
2011,38.0791,-78.4849,6/6/11 21:00,VA
2011,38.0791,-78.4849,6/6/11 21:00,VA
2011,38.0791,-78.4849,6/14/11 21:00,VA
2011,38.0791,-78.4849,6/14/11 21:00,VA
2011,38.0791,-78.4849,6/22/11 21:45,VA
2011,38.0791,-78.4849,6/22/11 21:45,VA
2011,38.0791,-78.4849,7/1/11 20:45,VA
2011,38.0791,-78.4849,7/1/11 20:45,VA
2011,38.0791,-78.4849,7/7/11 20:45,VA
2011,38.0791,-78.4849,7/7/11 20:45,VA
2011,38.0791,-78.4849,7/15/11 20:45,VA
2011,38.0791,-78.4849,7/15/11 20:45,VA
2011,38.0791,-78.4849,7/23/11 21:15,VA
2011,38.0791,-78.4849,7/29/11 20:45,VA
2011,38.0791,-78.4849,8/5/11 20:45,VA
2011,38.0791,-78.4849,8/12/11 20:45,VA
2011,38.0791,-78.4849,8/15/11 20:30,VA
2012,38.0791,-78.4849,5/1/12 20:30,VA
2012,38.0791,-78.4849,5/12/12 20:45,VA
2012,38.0791,-78.4849,5/16/12 20:45,VA
2012,38.0791,-78.4849,5/16/12 20:45,VA
2012,38.0791,-78.4849,5/25/12 21:00,VA
2012,38.0791,-78.4849,5/25/12 21:00,VA
2012,38.0791,-78.4849,5/25/12 21:00,VA
2012,38.0791,-78.4849,6/3/12 20:45,VA
2012,38.0791,-78.4849,6/10/12 20:45,VA
2012,38.0791,-78.4849,6/16/12 21:30,VA
2012,38.0791,-78.4849,6/20/12 1:30,VA
2012,38.0791,-78.4849,7/17/12 21:15,VA
2012,38.0791,-78.4849,7/26/12 21:00,VA
2012,38.0791,-78.4849,8/7/12 20:45,VA
2012,38.0791,-78.4849,8/24/12 20:30,VA
2012,38.0791,-78.4849,9/8/12 0:00,VA
2012,38.0791,-78.4849,9/13/12 20:00,VA
2013,38.0791,-78.4849,5/10/13 20:45,VA
2013,38.0791,-78.4849,5/30/13 21:15,VA
2013,38.0791,-78.4849,6/3/13 20:30,VA
2013,38.0791,-78.4849,6/3/13 20:30,VA
2013,38.0791,-78.4849,6/11/13 21:00,VA
2013,38.0791,-78.4849,6/19/13 20:45,VA
2013,38.0791,-78.4849,6/27/13 21:15,VA
2013,38.0791,-78.4849,7/6/13 20:45,VA
2013,38.0791,-78.4849,7/27/13 20:30,VA
2013,38.0791,-78.4849,8/12/13 21:00,VA
2013,38.0791,-78.4849,8/23/13 20:15,VA
2013,38.0791,-78.4849,8/26/13 20:15,VA
2013,38.0791,-78.4849,9/2/13 20:00,VA
2013,38.0791,-78.4849,9/22/13 19:30,VA
2014,38.0791,-78.4849,4/26/14 20:30,VA
2014,38.0791,-78.4849,5/8/14 20:30,VA
2014,38.0791,-78.4849,5/21/14 21:00,VA
2014,38.0791,-78.4849,5/26/14 20:45,VA
2014,38.0791,-78.4849,6/3/14 21:00,VA
2014,38.0791,-78.4849,6/3/14 21:00,VA
2014,38.0791,-78.4849,6/10/14 22:00,VA
2014,38.0791,-78.4849,6/10/14 22:00,VA
2014,38.0791,-78.4849,6/16/14 22:00,VA
2014,38.0791,-78.4849,6/16/14 22:00,VA
2014,38.0791,-78.4849,6/16/14 22:00,VA
2014,38.0791,-78.4849,6/24/14 21:00,VA
2014,38.0791,-78.4849,7/5/14 20:45,VA
2014,38.0791,-78.4849,7/17/14 21:00,VA
2014,38.0791,-78.4849,7/27/14 21:15,VA
2014,38.0791,-78.4849,7/27/14 21:15,VA
2014,38.0791,-78.4849,8/3/14 20:30,VA
2014,38.0791,-78.4849,8/3/14 20:30,VA
2014,38.0791,-78.4849,8/15/14 20:45,VA
2014,38.0791,-78.4849,9/1/14 20:15,VA
2014,38.0791,-78.4849,9/16/14 20:30,VA
2015,38.0791,-78.4849,4/21/15 20:45,VA
2015,38.0791,-78.4849,5/7/15 20:30,VA
2015,38.0791,-78.4849,5/15/15 21:00,VA
2015,38.0791,-78.4849,5/23/15 21:15,VA
2015,38.0791,-78.4849,5/27/15 21:00,VA
2015,38.0791,-78.4849,6/1/15 21:00,VA
2015,38.0791,-78.4849,6/1/15 21:00,VA
2015,38.0791,-78.4849,6/10/15 21:30,VA
2015,38.0791,-78.4849,6/10/15 21:30,VA
2015,38.0791,-78.4849,6/17/15 21:00,VA
2015,38.0791,-78.4849,6/17/15 21:00,VA
2015,38.0791,-78.4849,6/24/15 21:30,VA
2015,38.0791,-78.4849,6/24/15 21:30,VA
2015,38.0791,-78.4849,7/2/15 20:45,VA
2015,38.0791,-78.4849,7/24/15 21:00,VA
2015,38.0791,-78.4849,8/1/15 20:45,VA
2015,38.0791,-78.4849,8/7/15 20:45,VA
2015,38.0791,-78.4849,8/7/15 20:45,VA
2015,38.0791,-78.4849,8/12/15 20:45,VA
2015,38.0791,-78.4849,8/12/15 20:45,VA
2015,38.0791,-78.4849,8/22/15 20:30,VA
2015,38.0791,-78.4849,8/22/15 20:30,VA
2015,38.0791,-78.4849,8/28/15 20:30,VA
2015,38.0791,-78.4849,9/14/15 20:00,VA
2016,38.0791,-78.4849,4/30/16 20:15,VA
2016,38.0791,-78.4849,5/9/16 20:45,VA
2016,38.0791,-78.4849,5/19/16 20:45,VA
2016,38.0791,-78.4849,5/24/16 21:00,VA
2016,38.0791,-78.4849,5/31/16 21:15,VA
2016,38.0791,-78.4849,5/31/16 21:15,VA
2016,38.0791,-78.4849,6/7/16 21:00,VA
2016,38.0791,-78.4849,6/7/16 21:00,VA
2016,38.0791,-78.4849,6/15/16 20:45,VA
2016,38.0791,-78.4849,6/25/16 21:30,VA
2016,38.0791,-78.4849,6/25/16 21:30,VA
2016,38.0791,-78.4849,6/25/16 21:30,VA
2016,38.0791,-78.4849,7/1/16 21:15,VA
2016,38.0791,-78.4849,7/1/16 21:15,VA
2016,38.0791,-78.4849,7/10/16 21:15,VA
2016,38.0791,-78.4849,7/10/16 21:15,VA
2016,38.0791,-78.4849,7/25/16 21:00,VA
2016,38.0791,-78.4849,7/25/16 21:00,VA
2016,38.0791,-78.4849,7/25/16 21:00,VA
2016,38.0791,-78.4849,8/1/16 20:45,VA
2016,38.0791,-78.4849,8/1/16 20:45,VA
2016,38.0791,-78.4849,8/14/16 20:15,VA
2016,38.0791,-78.4849,8/21/16 20:15,VA
2016,38.0791,-78.4849,8/21/16 20:15,VA
2016,38.0791,-78.4849,8/21/16 20:15,VA
2016,38.0791,-78.4849,8/29/16 20:15,VA
2016,38.0791,-78.4849,9/2/16 20:15,VA
2016,38.0791,-78.4849,9/2/16 20:15,VA
2016,38.0791,-78.4849,9/5/16 20:15,VA
2016,38.0791,-78.4849,9/12/16 20:00,VA
2016,38.0791,-78.4849,9/12/16 20:00,VA
2016,38.0791,-78.4849,9/23/16 19:45,VA
2010,32.7064,-97.1882,9/6/10 0:45,TX
2010,32.7064,-97.1882,9/12/10 22:00,TX
2010,39.5129,-82.4079,9/5/10 20:30,OH
2010,39.5129,-82.4079,9/17/10 20:00,OH
2010,39.5129,-82.4079,10/9/10 19:45,OH
2011,39.5129,-82.4079,5/27/11 22:00,OH
2011,39.5129,-82.4079,5/27/11 22:00,OH
2011,39.5129,-82.4079,5/27/11 22:00,OH
2011,39.5129,-82.4079,6/5/11 22:30,OH
2011,39.5129,-82.4079,6/5/11 22:30,OH
2011,39.5129,-82.4079,6/5/11 22:30,OH
2011,39.5129,-82.4079,6/11/11 22:30,OH
2011,39.5129,-82.4079,6/11/11 22:30,OH
2011,39.5129,-82.4079,7/5/11 21:45,OH
2011,39.5129,-82.4079,7/11/11 21:15,OH
2011,39.5129,-82.4079,7/17/11 21:15,OH
2011,39.5129,-82.4079,8/7/11 21:45,OH
2011,39.5129,-82.4079,8/9/11 21:15,OH
2011,39.5129,-82.4079,8/20/11 20:30,OH
2011,39.5129,-82.4079,8/25/11 20:30,OH
2011,39.5129,-82.4079,9/2/11 20:30,OH
2011,39.5129,-82.4079,9/14/11 20:00,OH
2012,39.5129,-82.4079,4/19/12 21:00,OH
2012,39.5129,-82.4079,4/29/12 21:00,OH
2012,39.5129,-82.4079,4/29/12 21:00,OH
2012,39.5129,-82.4079,4/29/12 21:00,OH
2012,39.5129,-82.4079,5/8/12 21:45,OH
2012,39.5129,-82.4079,5/8/12 21:45,OH
2012,39.5129,-82.4079,5/8/12 21:45,OH
2012,39.5129,-82.4079,5/19/12 22:30,OH
2012,39.5129,-82.4079,5/19/12 22:30,OH
2012,39.5129,-82.4079,5/19/12 22:30,OH
2012,39.5129,-82.4079,6/2/12 22:00,OH
2012,39.5129,-82.4079,6/2/12 22:00,OH
2012,39.5129,-82.4079,6/2/12 22:00,OH
2012,39.5129,-82.4079,6/19/12 22:00,OH
2012,39.5129,-82.4079,6/19/12 22:00,OH
2012,39.5129,-82.4079,6/19/12 22:00,OH
2013,39.5129,-82.4079,5/14/13 21:30,OH
2013,39.5129,-82.4079,5/14/13 21:30,OH
2013,39.5129,-82.4079,5/30/13 22:45,OH
2013,39.5129,-82.4079,5/30/13 22:45,OH
2013,39.5129,-82.4079,5/30/13 22:45,OH
2013,39.5129,-82.4079,6/4/13 21:45,OH
2013,39.5129,-82.4079,6/4/13 21:45,OH
2013,39.5129,-82.4079,6/4/13 21:45,OH
2013,39.5129,-82.4079,6/12/13 22:00,OH
2013,39.5129,-82.4079,6/12/13 22:00,OH
2014,39.5129,-82.4079,5/4/14 22:45,OH
2014,39.5129,-82.4079,5/7/14 22:30,OH
2014,39.5129,-82.4079,5/20/14 21:30,OH
2014,39.5129,-82.4079,5/20/14 21:30,OH
2014,39.5129,-82.4079,5/20/14 21:30,OH
2014,39.5129,-82.4079,5/31/14 21:45,OH
2014,39.5129,-82.4079,5/31/14 21:45,OH
2014,39.5129,-82.4079,5/31/14 21:45,OH
2014,39.5129,-82.4079,6/13/14 1:30,OH
2014,39.5129,-82.4079,6/13/14 1:30,OH
2014,39.5129,-82.4079,6/22/14 21:30,OH
2014,39.5129,-82.4079,7/1/14 22:00,OH
2014,39.5129,-82.4079,7/1/14 22:00,OH
2014,39.5129,-82.4079,7/1/14 22:00,OH
2014,39.5129,-82.4079,7/21/14 22:00,OH
2014,39.5129,-82.4079,7/21/14 22:00,OH
2014,39.5129,-82.4079,8/6/14 21:30,OH
2014,39.5129,-82.4079,8/6/14 21:30,OH
2014,39.5129,-82.4079,8/8/14 0:30,OH
2015,39.5129,-82.4079,5/9/15 22:30,OH
2015,39.5129,-82.4079,5/31/15 21:30,OH
2015,39.5129,-82.4079,5/31/15 21:30,OH
2015,39.5129,-82.4079,5/31/15 21:30,OH
2015,39.5129,-82.4079,6/5/15 22:30,OH
2015,39.5129,-82.4079,6/5/15 22:30,OH
2015,39.5129,-82.4079,6/10/15 22:15,OH
2015,39.5129,-82.4079,6/10/15 22:15,OH
2016,39.5129,-82.4079,5/12/16 21:30,OH
2016,39.5129,-82.4079,5/12/16 21:30,OH
2016,39.5129,-82.4079,5/12/16 21:30,OH
2016,39.5129,-82.4079,5/22/16 21:45,OH
2016,39.5129,-82.4079,5/22/16 21:45,OH
2016,39.5129,-82.4079,5/22/16 21:45,OH
2016,39.5129,-82.4079,5/31/16 21:45,OH
2016,39.5129,-82.4079,5/31/16 21:45,OH
2016,39.5129,-82.4079,5/31/16 21:45,OH
2016,39.5129,-82.4079,6/10/16 22:15,OH
2016,39.5129,-82.4079,6/10/16 22:15,OH
2016,39.5129,-82.4079,6/18/16 22:15,OH
2016,39.5129,-82.4079,6/18/16 22:15,OH
2016,39.5129,-82.4079,6/27/16 22:15,OH
2016,39.5129,-82.4079,6/27/16 22:15,OH
2016,39.5129,-82.4079,7/8/16 22:15,OH
2016,39.5129,-82.4079,7/8/16 22:15,OH
2016,39.5129,-82.4079,7/23/16 23:30,OH
2016,39.5129,-82.4079,7/30/16 22:00,OH
2016,39.5129,-82.4079,8/22/16 22:15,OH
2010,39.5127,-82.408,9/5/10 20:00,OH
2010,39.5127,-82.408,9/17/10 19:45,OH
2010,39.5127,-82.408,10/9/10 20:00,OH
2011,39.5127,-82.408,5/27/11 22:15,OH
2011,39.5127,-82.408,6/5/11 22:15,OH
2011,39.5127,-82.408,6/5/11 22:15,OH
2011,39.5127,-82.408,6/11/11 22:15,OH
2011,39.5127,-82.408,6/11/11 22:15,OH
2011,39.5127,-82.408,7/5/11 21:30,OH
2011,39.5127,-82.408,7/11/11 21:00,OH
2011,39.5127,-82.408,7/17/11 21:30,OH
2011,39.5127,-82.408,8/7/11 22:00,OH
2011,39.5127,-82.408,8/9/11 21:00,OH
2011,39.5127,-82.408,8/20/11 20:30,OH
2011,39.5127,-82.408,8/25/11 20:30,OH
2011,39.5127,-82.408,9/2/11 20:15,OH
2011,39.5127,-82.408,9/14/11 20:15,OH
2012,39.5127,-82.408,5/8/12 22:00,OH
2012,39.5127,-82.408,5/8/12 22:00,OH
2012,39.5127,-82.408,5/19/12 22:15,OH
2012,39.5127,-82.408,5/19/12 22:15,OH
2012,39.5127,-82.408,5/19/12 22:15,OH
2012,39.5127,-82.408,6/2/12 22:15,OH
2012,39.5127,-82.408,6/2/12 22:15,OH
2012,39.5127,-82.408,6/2/12 22:15,OH
2012,39.5127,-82.408,6/19/12 21:45,OH
2012,39.5127,-82.408,6/19/12 21:45,OH
2013,39.5127,-82.408,5/30/13 23:00,OH
2013,39.5127,-82.408,5/30/13 23:00,OH
2013,39.5127,-82.408,5/30/13 23:00,OH
2013,39.5127,-82.408,6/4/13 22:00,OH
2013,39.5127,-82.408,6/12/13 22:15,OH
2013,39.5127,-82.408,6/12/13 22:15,OH
2014,39.5127,-82.408,5/4/14 23:00,OH
2014,39.5127,-82.408,5/7/14 22:45,OH
2014,39.5127,-82.408,5/20/14 21:45,OH
2014,39.5127,-82.408,5/31/14 22:00,OH
2014,39.5127,-82.408,5/31/14 22:00,OH
2014,39.5127,-82.408,5/31/14 22:00,OH
2014,39.5127,-82.408,6/17/14 1:45,OH
2014,39.5127,-82.408,6/17/14 1:45,OH
2014,39.5127,-82.408,6/17/14 1:45,OH
2014,39.5127,-82.408,6/22/14 21:45,OH
2014,39.5127,-82.408,7/1/14 22:15,OH
2014,39.5127,-82.408,7/1/14 22:15,OH
2014,39.5127,-82.408,7/1/14 22:15,OH
2014,39.5127,-82.408,7/21/14 22:15,OH
2014,39.5127,-82.408,7/21/14 22:15,OH
2014,39.5127,-82.408,8/6/14 21:15,OH
2014,39.5127,-82.408,8/8/14 0:30,OH
2015,39.5127,-82.408,5/9/15 22:45,OH
2015,39.5127,-82.408,5/31/15 21:45,OH
2015,39.5127,-82.408,5/31/15 21:45,OH
2015,39.5127,-82.408,5/31/15 21:45,OH
2015,39.5127,-82.408,6/5/15 22:15,OH
2015,39.5127,-82.408,6/5/15 22:15,OH
2015,39.5127,-82.408,6/5/15 22:15,OH
2015,39.5127,-82.408,6/10/15 22:30,OH
2015,39.5127,-82.408,6/10/15 22:30,OH
2015,39.5127,-82.408,6/10/15 22:30,OH
2016,39.5127,-82.408,5/22/16 22:00,OH
2016,39.5127,-82.408,5/31/16 22:00,OH
2016,39.5127,-82.408,5/31/16 22:00,OH
2016,39.5127,-82.408,6/10/16 22:30,OH
2016,39.5127,-82.408,6/10/16 22:30,OH
2016,39.5127,-82.408,6/10/16 22:30,OH
2016,39.5127,-82.408,6/18/16 22:30,OH
2016,39.5127,-82.408,6/27/16 22:30,OH
2016,39.5127,-82.408,6/27/16 22:30,OH
2016,39.5127,-82.408,7/8/16 22:30,OH
2016,39.5127,-82.408,7/8/16 22:30,OH
2016,39.5127,-82.408,7/8/16 22:30,OH
2016,39.5127,-82.408,7/23/16 23:45,OH
2016,39.5127,-82.408,7/30/16 22:15,OH
2016,39.5127,-82.408,8/6/16 21:45,OH
2016,39.5127,-82.408,8/6/16 22:00,OH
2016,39.5127,-82.408,8/22/16 22:30,OH
2014,33.554,-83.8973,4/11/14 20:15,GA
2014,33.554,-83.8973,4/11/14 20:15,GA
2014,33.554,-83.8973,6/24/14 21:15,GA
2015,33.554,-83.8973,5/22/15 21:00,GA
2010,33.2527,-97.4464,9/5/10 20:30,TX
2010,33.2527,-97.4464,9/5/10 20:30,TX
2010,33.2527,-97.4464,9/5/10 20:30,TX
2010,34.1721,-80.8003,9/5/10 21:15,SC
2010,41.5812,-90.5876,8/31/10 20:45,IA
2010,34.9352,-81.8563,9/5/10 20:00,SC
2010,34.9352,-81.8563,9/14/10 19:45,SC
2010,34.9352,-81.8563,9/19/10 19:45,SC
2010,34.9352,-81.8563,9/30/10 19:30,SC
2010,34.9352,-81.8563,10/5/10 19:30,SC
2011,34.9352,-81.8563,4/3/11 20:45,SC
2011,34.9352,-81.8563,4/10/11 20:45,SC
2011,34.9352,-81.8563,4/17/11 20:30,SC
2011,34.9352,-81.8563,4/24/11 20:45,SC
2011,34.9352,-81.8563,4/24/11 20:45,SC
2011,34.9352,-81.8563,5/1/11 21:00,SC
2011,34.9352,-81.8563,5/8/11 21:00,SC
2011,34.9352,-81.8563,5/15/11 21:00,SC
2011,34.9352,-81.8563,5/22/11 21:00,SC
2011,34.9352,-81.8563,5/29/11 21:15,SC
2011,34.9352,-81.8563,5/29/11 21:15,SC
2011,34.9352,-81.8563,6/5/11 20:30,SC
2011,34.9352,-81.8563,6/12/11 20:30,SC
2011,34.9352,-81.8563,6/19/11 20:30,SC
2011,34.9352,-81.8563,6/26/11 20:30,SC
2011,34.9352,-81.8563,6/26/11 20:30,SC
2011,34.9352,-81.8563,7/3/11 20:30,SC
2011,34.9352,-81.8563,7/3/11 20:30,SC
2011,34.9352,-81.8563,7/10/11 20:30,SC
2011,34.9352,-81.8563,7/10/11 20:30,SC
2011,34.9352,-81.8563,7/17/11 20:45,SC
2011,34.9352,-81.8563,7/24/11 20:45,SC
2011,34.9352,-81.8563,7/24/11 20:45,SC
2011,34.9352,-81.8563,7/31/11 20:45,SC
2011,34.9352,-81.8563,8/9/11 20:30,SC
2011,34.9352,-81.8563,8/14/11 20:45,SC
2011,34.9352,-81.8563,8/14/11 20:45,SC
2011,34.9352,-81.8563,8/21/11 20:30,SC
2011,34.9352,-81.8563,8/21/11 20:30,SC
2011,34.9352,-81.8563,8/28/11 20:30,SC
2011,34.9352,-81.8563,8/28/11 20:30,SC
2011,34.9352,-81.8563,9/4/11 20:15,SC
2011,34.9352,-81.8563,9/11/11 20:30,SC
2011,34.9352,-81.8563,9/18/11 20:15,SC
2011,34.9352,-81.8563,9/25/11 20:00,SC
2012,34.9352,-81.8563,3/16/12 21:30,SC
2012,34.9352,-81.8563,3/18/12 20:15,SC
2012,34.9352,-81.8563,3/25/12 8:15,SC
2012,34.9352,-81.8563,4/1/12 20:30,SC
2012,34.9352,-81.8563,4/8/12 20:30,SC
2012,34.9352,-81.8563,4/8/12 20:30,SC
2012,34.9352,-81.8563,4/15/12 20:30,SC
2012,34.9352,-81.8563,4/29/12 21:00,SC
2012,34.9352,-81.8563,5/6/12 21:00,SC
2012,34.9352,-81.8563,5/13/12 9:00,SC
2012,34.9352,-81.8563,5/14/12 8:15,SC
2012,34.9352,-81.8563,5/14/12 8:15,SC
2012,34.9352,-81.8563,5/20/12 20:45,SC
2012,34.9352,-81.8563,5/27/12 20:30,SC
2012,34.9352,-81.8563,6/3/12 20:30,SC
2012,34.9352,-81.8563,6/10/12 21:00,SC
2012,34.9352,-81.8563,6/17/12 20:30,SC
2012,34.9352,-81.8563,6/24/12 20:15,SC
2012,34.9352,-81.8563,7/2/12 20:30,SC
2012,34.9352,-81.8563,7/8/12 20:45,SC
2012,34.9352,-81.8563,7/15/12 20:30,SC
2012,34.9352,-81.8563,7/22/12 20:45,SC
2012,34.9352,-81.8563,7/29/12 20:45,SC
2012,34.9352,-81.8563,8/5/12 20:45,SC
2012,34.9352,-81.8563,8/18/12 20:30,SC
2012,34.9352,-81.8563,8/26/12 20:30,SC
2012,34.9352,-81.8563,9/4/12 20:00,SC
2012,34.9352,-81.8563,9/10/12 19:45,SC
2012,34.9352,-81.8563,9/23/12 19:45,SC
2013,34.9352,-81.8563,4/1/13 20:15,SC
2013,34.9352,-81.8563,4/1/13 20:15,SC
